County,Year,Quarter,Period,Inflation_Rate,real_avg_price,Region,is_ni,transaction_count,avg_price
Roscommon,2020,1,2020 Q1,1.03,115627.21,Republic of Ireland,False,151.0,112727.8
Roscommon,2020,2,2020 Q2,-0.3,110103.22,Republic of Ireland,False,95.0,102321.05
Roscommon,2020,3,2020 Q3,-0.93,120278.94,Republic of Ireland,False,142.0,109703.3
Roscommon,2020,4,2020 Q4,-1.13,129665.61,Republic of Ireland,False,216.0,120985.91
Roscommon,2021,1,2021 Q1,-0.23,136893.11,Republic of Ireland,False,163.0,128507.99
Roscommon,2021,2,2021 Q2,1.4,132086.88,Republic of Ireland,False,169.0,121217.99
Roscommon,2021,3,2021 Q3,2.93,151990.72,Republic of Ireland,False,204.0,145923.53
Roscommon,2021,4,2021 Q4,5.27,144753.31,Republic of Ireland,False,229.0,145413.89
Roscommon,2022,1,2022 Q1,5.77,143508.56,Republic of Ireland,False,181.0,145736.65
Roscommon,2022,2,2022 Q2,7.97,174560.3,Republic of Ireland,False,178.0,157634.65
Roscommon,2022,3,2022 Q3,8.7,162563.89,Republic of Ireland,False,195.0,165722.56
Roscommon,2022,4,2022 Q4,8.8,174945.88,Republic of Ireland,False,224.0,166276.52
Roscommon,2023,1,2023 Q1,7.97,156360.67,Republic of Ireland,False,158.0,157225.76
Roscommon,2023,2,2023 Q2,6.63,159262.64,Republic of Ireland,False,154.0,162980.52
Roscommon,2023,3,2023 Q3,6.23,170636.15,Republic of Ireland,False,189.0,175057.18
Roscommon,2023,4,2023 Q4,4.5,185021.26,Republic of Ireland,False,194.0,171359.91
Roscommon,2024,1,2024 Q1,3.47,181656.48,Republic of Ireland,False,130.0,176862.28
Roscommon,2024,2,2024 Q2,2.47,213160.31,Republic of Ireland,False,169.0,176288.46
Roscommon,2024,3,2024 Q3,1.53,220524.02,Republic of Ireland,False,144.0,208027.78
Roscommon,2024,4,2024 Q4,1.03,204623.91,Republic of Ireland,False,197.0,199675.27
Roscommon,2025,1,2025 Q1,1.9,194060.36,Republic of Ireland,False,113.0,188905.99
Roscommon,2025,2,2025 Q2,1.9,225370.46,Republic of Ireland,False,154.0,200077.66
Roscommon,2025,3,2025 Q3,2.13,210771.23,Republic of Ireland,False,147.0,210326.53
Roscommon,2025,4,2025 Q4,3.05,216079.5,Republic of Ireland,False,69.0,193434.29
Sligo,2010,1,2010 Q1,-3.37,187220.41,Republic of Ireland,False,25.0,182409.73
Sligo,2010,2,2010 Q2,-1.33,158693.27,Republic of Ireland,False,43.0,160937.98
Sligo,2010,3,2010 Q3,0.2,161428.53,Republic of Ireland,False,51.0,152784.31
Sligo,2010,4,2010 Q4,0.93,159202.64,Republic of Ireland,False,55.0,141050.45
Sligo,2011,1,2011 Q1,2.27,222762.07,Republic of Ireland,False,37.0,138359.46
Sligo,2011,2,2011 Q2,2.87,123793.23,Republic of Ireland,False,22.0,119431.82
Sligo,2011,3,2011 Q3,2.43,115110.59,Republic of Ireland,False,41.0,118455.49
Sligo,2011,4,2011 Q4,2.7,181463.08,Republic of Ireland,False,63.0,116265.08
Sligo,2012,1,2012 Q1,2.13,106146.44,Republic of Ireland,False,43.0,98093.02
Sligo,2012,2,2012 Q2,1.8,107465.5,Republic of Ireland,False,61.0,102997.54
Sligo,2012,3,2012 Q3,1.77,118597.68,Republic of Ireland,False,66.0,110093.56
Sligo,2012,4,2012 Q4,1.07,111609.78,Republic of Ireland,False,105.0,98085.4
Sligo,2013,1,2013 Q1,0.97,86326.52,Republic of Ireland,False,54.0,79883.33
Sligo,2013,2,2013 Q2,0.53,112762.78,Republic of Ireland,False,71.0,101114.08
Sligo,2013,3,2013 Q3,0.3,113438.25,Republic of Ireland,False,76.0,109573.05
Sligo,2013,4,2013 Q4,0.23,113664.53,Republic of Ireland,False,96.0,106617.09
Sligo,2014,1,2014 Q1,0.07,127260.18,Republic of Ireland,False,83.0,119483.54
Sligo,2014,2,2014 Q2,0.37,108726.22,Republic of Ireland,False,106.0,110351.42
Sligo,2014,3,2014 Q3,0.37,114673.73,Republic of Ireland,False,142.0,105149.01
Sligo,2014,4,2014 Q4,-0.03,114614.27,Republic of Ireland,False,194.0,102951.26
Sligo,2015,1,2015 Q1,-0.6,117182.99,Republic of Ireland,False,121.0,109071.46
Sligo,2015,2,2015 Q2,-0.43,115680.56,Republic of Ireland,False,144.0,110475.27
Sligo,2015,3,2015 Q3,-0.17,126711.35,Republic of Ireland,False,127.0,111911.16
Sligo,2015,4,2015 Q4,-0.07,142388.05,Republic of Ireland,False,126.0,121286.51
Sligo,2016,1,2016 Q1,-0.13,120830.06,Republic of Ireland,False,111.0,104490.7
Sligo,2016,2,2016 Q2,0.17,82660.73,Republic of Ireland,False,192.0,72275.78
Sligo,2016,3,2016 Q3,0.13,123400.46,Republic of Ireland,False,157.0,111466.4
Sligo,2016,4,2016 Q4,-0.07,142414.94,Republic of Ireland,False,169.0,118010.65
Sligo,2017,1,2017 Q1,0.57,125942.83,Republic of Ireland,False,113.0,115752.65
Sligo,2017,2,2017 Q2,0.23,134186.45,Republic of Ireland,False,161.0,127504.52
Sligo,2017,3,2017 Q3,0.2,142233.41,Republic of Ireland,False,143.0,129043.71
Sligo,2017,4,2017 Q4,0.47,136172.0,Republic of Ireland,False,191.0,134673.3
Sligo,2018,1,2018 Q1,0.23,151702.89,Republic of Ireland,False,136.0,129787.5
Sligo,2018,2,2018 Q2,0.17,120427.0,Republic of Ireland,False,127.0,110792.54
Sligo,2018,3,2018 Q3,0.77,150537.71,Republic of Ireland,False,208.0,133671.88
Sligo,2018,4,2018 Q4,0.73,133498.88,Republic of Ireland,False,285.0,114818.48
Sligo,2019,1,2019 Q1,0.83,145763.4,Republic of Ireland,False,129.0,138822.67
Sligo,2019,2,2019 Q2,1.17,136006.56,Republic of Ireland,False,140.0,132606.43
Sligo,2019,3,2019 Q3,0.7,140761.12,Republic of Ireland,False,161.0,159376.74
Sligo,2019,4,2019 Q4,1.03,163363.34,Republic of Ireland,False,203.0,153629.36
Sligo,2020,1,2020 Q1,1.03,130945.14,Republic of Ireland,False,157.0,126726.89
Sligo,2020,2,2020 Q2,-0.3,145751.87,Republic of Ireland,False,89.0,130690.33
Sligo,2020,3,2020 Q3,-0.93,153090.38,Republic of Ireland,False,110.0,143184.45
Sligo,2020,4,2020 Q4,-1.13,157608.32,Republic of Ireland,False,214.0,144799.94
Sligo,2021,1,2021 Q1,-0.23,159490.68,Republic of Ireland,False,138.0,158158.25
Sligo,2021,2,2021 Q2,1.4,169009.42,Republic of Ireland,False,184.0,162994.29
Sligo,2021,3,2021 Q3,2.93,175247.47,Republic of Ireland,False,180.0,163892.78
Sligo,2021,4,2021 Q4,5.27,176516.17,Republic of Ireland,False,227.0,178003.11
Sligo,2022,1,2022 Q1,5.77,177611.32,Republic of Ireland,False,158.0,173754.84
Sligo,2022,2,2022 Q2,7.97,170670.9,Republic of Ireland,False,163.0,175228.29
Sligo,2022,3,2022 Q3,8.7,198586.84,Republic of Ireland,False,202.0,202524.75
Sligo,2022,4,2022 Q4,8.8,189433.32,Republic of Ireland,False,221.0,197001.1
Sligo,2023,1,2023 Q1,7.97,189770.5,Republic of Ireland,False,161.0,178488.46
Sligo,2023,2,2023 Q2,6.63,194968.72,Republic of Ireland,False,156.0,190738.14
Sligo,2023,3,2023 Q3,6.23,208261.45,Republic of Ireland,False,211.0,196563.74
Sligo,2023,4,2023 Q4,4.5,214221.11,Republic of Ireland,False,181.0,212802.26
Sligo,2024,1,2024 Q1,3.47,223675.67,Republic of Ireland,False,122.0,210784.48
Sligo,2024,2,2024 Q2,2.47,215047.92,Republic of Ireland,False,131.0,202953.81
Sligo,2024,3,2024 Q3,1.53,250632.93,Republic of Ireland,False,157.0,237692.4
Sligo,2024,4,2024 Q4,1.03,273030.69,Republic of Ireland,False,168.0,250885.57
Sligo,2025,1,2025 Q1,1.9,241257.5,Republic of Ireland,False,134.0,226144.81
Sligo,2025,2,2025 Q2,1.9,260180.77,Republic of Ireland,False,130.0,235284.62
Sligo,2025,3,2025 Q3,2.13,263068.0,Republic of Ireland,False,148.0,247050.68
Sligo,2025,4,2025 Q4,3.05,248571.0,Republic of Ireland,False,75.0,233861.12
Tipperary,2010,1,2010 Q1,-3.37,167330.26,Republic of Ireland,False,74.0,158219.59
Tipperary,2010,2,2010 Q2,-1.33,170555.27,Republic of Ireland,False,83.0,161067.36
Tipperary,2010,3,2010 Q3,0.2,166319.92,Republic of Ireland,False,90.0,156827.3
Tipperary,2010,4,2010 Q4,0.93,149960.75,Republic of Ireland,False,99.0,134929.11
Tipperary,2011,1,2011 Q1,2.27,152788.28,Republic of Ireland,False,76.0,141210.91
Tipperary,2011,2,2011 Q2,2.87,150466.07,Republic of Ireland,False,73.0,129382.19
Tipperary,2011,3,2011 Q3,2.43,128089.91,Republic of Ireland,False,83.0,118303.11
Tipperary,2011,4,2011 Q4,2.7,124779.71,Republic of Ireland,False,110.0,123987.32
Tipperary,2012,1,2012 Q1,2.13,133118.06,Republic of Ireland,False,93.0,118373.95
Tipperary,2012,2,2012 Q2,1.8,102064.54,Republic of Ireland,False,97.0,99360.59
Tipperary,2012,3,2012 Q3,1.77,113131.33,Republic of Ireland,False,114.0,108046.49
Tipperary,2012,4,2012 Q4,1.07,132754.1,Republic of Ireland,False,158.0,110630.53
Tipperary,2013,1,2013 Q1,0.97,106439.6,Republic of Ireland,False,112.0,107085.98
Tipperary,2013,2,2013 Q2,0.53,102681.91,Republic of Ireland,False,130.0,99441.82
Tipperary,2013,3,2013 Q3,0.3,113764.63,Republic of Ireland,False,161.0,107760.46
Tipperary,2013,4,2013 Q4,0.23,119330.72,Republic of Ireland,False,192.0,105329.67
Tipperary,2014,1,2014 Q1,0.07,111991.11,Republic of Ireland,False,141.0,106694.28
Tipperary,2014,2,2014 Q2,0.37,108407.5,Republic of Ireland,False,155.0,108090.9
Tipperary,2014,3,2014 Q3,0.37,114946.11,Republic of Ireland,False,193.0,108131.87
Tipperary,2014,4,2014 Q4,-0.03,109785.18,Republic of Ireland,False,293.0,100607.33
Tipperary,2015,1,2015 Q1,-0.6,114550.33,Republic of Ireland,False,220.0,105413.3
Tipperary,2015,2,2015 Q2,-0.43,121383.12,Republic of Ireland,False,238.0,104058.34
Tipperary,2015,3,2015 Q3,-0.17,118139.89,Republic of Ireland,False,237.0,112126.01
Tipperary,2015,4,2015 Q4,-0.07,131385.58,Republic of Ireland,False,311.0,114439.67
Tipperary,2016,1,2016 Q1,-0.13,123796.48,Republic of Ireland,False,224.0,110674.95
Tipperary,2016,2,2016 Q2,0.17,118981.23,Republic of Ireland,False,255.0,101811.96
Tipperary,2016,3,2016 Q3,0.13,127228.93,Republic of Ireland,False,272.0,120691.63
Tipperary,2016,4,2016 Q4,-0.07,131191.1,Republic of Ireland,False,338.0,122112.52
Tipperary,2017,1,2017 Q1,0.57,126552.29,Republic of Ireland,False,258.0,122221.03
Tipperary,2017,2,2017 Q2,0.23,125288.51,Republic of Ireland,False,300.0,113917.6
Tipperary,2017,3,2017 Q3,0.2,147915.69,Republic of Ireland,False,304.0,132418.58
Tipperary,2017,4,2017 Q4,0.47,129290.7,Republic of Ireland,False,372.0,121004.17
Tipperary,2018,1,2018 Q1,0.23,136867.29,Republic of Ireland,False,265.0,131439.27
Tipperary,2018,2,2018 Q2,0.17,139855.67,Republic of Ireland,False,298.0,127631.35
Tipperary,2018,3,2018 Q3,0.77,152586.46,Republic of Ireland,False,284.0,145169.97
Tipperary,2018,4,2018 Q4,0.73,152831.46,Republic of Ireland,False,363.0,139974.89
Tipperary,2019,1,2019 Q1,0.83,146789.86,Republic of Ireland,False,267.0,149188.48
Tipperary,2019,2,2019 Q2,1.17,144942.38,Republic of Ireland,False,330.0,136686.67
Tipperary,2019,3,2019 Q3,0.7,154889.19,Republic of Ireland,False,301.0,152332.76
Tipperary,2019,4,2019 Q4,1.03,180503.2,Republic of Ireland,False,351.0,159254.64
Tipperary,2020,1,2020 Q1,1.03,146324.2,Republic of Ireland,False,260.0,143344.14
Tipperary,2020,2,2020 Q2,-0.3,147789.3,Republic of Ireland,False,223.0,134552.56
Tipperary,2020,3,2020 Q3,-0.93,151040.28,Republic of Ireland,False,252.0,141042.08
Tipperary,2020,4,2020 Q4,-1.13,175198.72,Republic of Ireland,False,383.0,155277.2
Tipperary,2021,1,2021 Q1,-0.23,180131.4,Republic of Ireland,False,308.0,172524.91
Tipperary,2021,2,2021 Q2,1.4,159296.99,Republic of Ireland,False,284.0,150954.72
Tipperary,2021,3,2021 Q3,2.93,181016.25,Republic of Ireland,False,345.0,178880.2
Tipperary,2021,4,2021 Q4,5.27,184321.5,Republic of Ireland,False,432.0,183349.1
Tipperary,2022,1,2022 Q1,5.77,181522.52,Republic of Ireland,False,342.0,185283.84
Tipperary,2022,2,2022 Q2,7.97,202363.36,Republic of Ireland,False,331.0,195868.11
Tipperary,2022,3,2022 Q3,8.7,189567.79,Republic of Ireland,False,340.0,193261.76
Tipperary,2022,4,2022 Q4,8.8,192303.16,Republic of Ireland,False,382.0,196455.82
Tipperary,2023,1,2023 Q1,7.97,192665.79,Republic of Ireland,False,298.0,197038.84
Tipperary,2023,2,2023 Q2,6.63,228029.98,Republic of Ireland,False,320.0,209947.81
Tipperary,2023,3,2023 Q3,6.23,200591.24,Republic of Ireland,False,351.0,201074.09
Tipperary,2023,4,2023 Q4,4.5,205598.84,Republic of Ireland,False,379.0,205089.47
Tipperary,2024,1,2024 Q1,3.47,203725.31,Republic of Ireland,False,244.0,204592.01
Tipperary,2024,2,2024 Q2,2.47,225327.06,Republic of Ireland,False,296.0,218105.35
Tipperary,2024,3,2024 Q3,1.53,222532.96,Republic of Ireland,False,309.0,212690.15
Tipperary,2024,4,2024 Q4,1.03,247900.46,Republic of Ireland,False,374.0,235304.6
Tipperary,2025,1,2025 Q1,1.9,240762.59,Republic of Ireland,False,233.0,237849.35
Tipperary,2025,2,2025 Q2,1.9,404757.28,Republic of Ireland,False,257.0,250538.18
Tipperary,2025,3,2025 Q3,2.13,262295.78,Republic of Ireland,False,282.0,255331.43
Tipperary,2025,4,2025 Q4,3.05,260797.01,Republic of Ireland,False,121.0,255115.29
Waterford,2010,1,2010 Q1,-3.37,196676.99,Republic of Ireland,False,57.0,181569.3
Waterford,2010,2,2010 Q2,-1.33,176223.26,Republic of Ireland,False,69.0,154398.55
Waterford,2010,3,2010 Q3,0.2,188147.33,Republic of Ireland,False,79.0,173144.11
Waterford,2010,4,2010 Q4,0.93,172722.72,Republic of Ireland,False,92.0,163505.43
Waterford,2011,1,2011 Q1,2.27,175540.52,Republic of Ireland,False,69.0,164718.84
Waterford,2011,2,2011 Q2,2.87,149048.74,Republic of Ireland,False,87.0,142722.99
Waterford,2011,3,2011 Q3,2.43,140051.76,Republic of Ireland,False,102.0,140513.82
Waterford,2011,4,2011 Q4,2.7,130939.51,Republic of Ireland,False,130.0,124222.49
Waterford,2012,1,2012 Q1,2.13,110535.86,Republic of Ireland,False,72.0,105911.36
Waterford,2012,2,2012 Q2,1.8,114435.21,Republic of Ireland,False,96.0,112778.12
Waterford,2012,3,2012 Q3,1.77,138724.19,Republic of Ireland,False,116.0,118885.78
Waterford,2012,4,2012 Q4,1.07,125633.57,Republic of Ireland,False,166.0,107779.46
Waterford,2013,1,2013 Q1,0.97,111985.5,Republic of Ireland,False,83.0,110253.61
Waterford,2013,2,2013 Q2,0.53,131596.66,Republic of Ireland,False,137.0,108536.87
Waterford,2013,3,2013 Q3,0.3,110999.45,Republic of Ireland,False,169.0,104196.92
Waterford,2013,4,2013 Q4,0.23,118330.04,Republic of Ireland,False,197.0,110022.44
Waterford,2014,1,2014 Q1,0.07,120893.49,Republic of Ireland,False,152.0,113948.99
Waterford,2014,2,2014 Q2,0.37,115126.09,Republic of Ireland,False,186.0,105356.63
Waterford,2014,3,2014 Q3,0.37,126109.11,Republic of Ireland,False,243.0,114146.99
Waterford,2014,4,2014 Q4,-0.03,123166.92,Republic of Ireland,False,356.0,112264.07
Waterford,2015,1,2015 Q1,-0.6,125796.99,Republic of Ireland,False,235.0,110452.18
Waterford,2015,2,2015 Q2,-0.43,128106.42,Republic of Ireland,False,212.0,114959.02
Waterford,2015,3,2015 Q3,-0.17,131171.37,Republic of Ireland,False,304.0,119559.73
Waterford,2015,4,2015 Q4,-0.07,134480.92,Republic of Ireland,False,317.0,121648.35
Waterford,2016,1,2016 Q1,-0.13,134947.03,Republic of Ireland,False,247.0,116661.54
Waterford,2016,2,2016 Q2,0.17,132848.94,Republic of Ireland,False,270.0,122937.01
Waterford,2016,3,2016 Q3,0.13,144412.54,Republic of Ireland,False,326.0,133778.65
Waterford,2016,4,2016 Q4,-0.07,141658.55,Republic of Ireland,False,342.0,126449.21
Waterford,2017,1,2017 Q1,0.57,142385.3,Republic of Ireland,False,240.0,131980.03
Waterford,2017,2,2017 Q2,0.23,137364.86,Republic of Ireland,False,245.0,128252.44
Waterford,2017,3,2017 Q3,0.2,175601.5,Republic of Ireland,False,271.0,162408.46
Waterford,2017,4,2017 Q4,0.47,152777.6,Republic of Ireland,False,322.0,138419.13
Waterford,2018,1,2018 Q1,0.23,164847.38,Republic of Ireland,False,244.0,153703.78
Waterford,2018,2,2018 Q2,0.17,166772.24,Republic of Ireland,False,290.0,156504.03
Waterford,2018,3,2018 Q3,0.77,179142.61,Republic of Ireland,False,289.0,166077.93
Waterford,2018,4,2018 Q4,0.73,182390.82,Republic of Ireland,False,328.0,166423.34
Waterford,2019,1,2019 Q1,0.83,170412.81,Republic of Ireland,False,237.0,165453.6
Waterford,2019,2,2019 Q2,1.17,184422.87,Republic of Ireland,False,277.0,175996.45
Waterford,2019,3,2019 Q3,0.7,188283.57,Republic of Ireland,False,316.0,174879.51
Waterford,2019,4,2019 Q4,1.03,210637.95,Republic of Ireland,False,310.0,176600.72
Waterford,2020,1,2020 Q1,1.03,185164.27,Republic of Ireland,False,238.0,170240.56
Waterford,2020,2,2020 Q2,-0.3,192837.69,Republic of Ireland,False,161.0,179822.01
Waterford,2020,3,2020 Q3,-0.93,204609.58,Republic of Ireland,False,231.0,188914.84
Waterford,2020,4,2020 Q4,-1.13,205269.84,Republic of Ireland,False,371.0,188206.49
Waterford,2021,1,2021 Q1,-0.23,195587.81,Republic of Ireland,False,287.0,186439.47
Waterford,2021,2,2021 Q2,1.4,192598.72,Republic of Ireland,False,269.0,183753.86
Waterford,2021,3,2021 Q3,2.93,219700.85,Republic of Ireland,False,339.0,209847.05
Waterford,2021,4,2021 Q4,5.27,227477.54,Republic of Ireland,False,407.0,205909.81
Waterford,2022,1,2022 Q1,5.77,227343.12,Republic of Ireland,False,300.0,228582.91
Waterford,2022,2,2022 Q2,7.97,248037.14,Republic of Ireland,False,326.0,232445.83
Waterford,2022,3,2022 Q3,8.7,242646.92,Republic of Ireland,False,352.0,243466.53
Waterford,2022,4,2022 Q4,8.8,242490.52,Republic of Ireland,False,340.0,234781.64
Waterford,2023,1,2023 Q1,7.97,237464.34,Republic of Ireland,False,273.0,234977.49
Waterford,2023,2,2023 Q2,6.63,235354.41,Republic of Ireland,False,267.0,228139.16
Waterford,2023,3,2023 Q3,6.23,255298.46,Republic of Ireland,False,319.0,250795.24
Waterford,2023,4,2023 Q4,4.5,253565.37,Republic of Ireland,False,326.0,248350.11
Waterford,2024,1,2024 Q1,3.47,254963.76,Republic of Ireland,False,228.0,255846.64
Waterford,2024,2,2024 Q2,2.47,263221.73,Republic of Ireland,False,301.0,255121.7
Waterford,2024,3,2024 Q3,1.53,269312.33,Republic of Ireland,False,288.0,256477.23
Waterford,2024,4,2024 Q4,1.03,328633.97,Republic of Ireland,False,308.0,267333.09
Waterford,2025,1,2025 Q1,1.9,301165.66,Republic of Ireland,False,216.0,265457.64
Waterford,2025,2,2025 Q2,1.9,299115.77,Republic of Ireland,False,241.0,275839.67
Waterford,2025,3,2025 Q3,2.13,297421.0,Republic of Ireland,False,306.0,279190.31
Waterford,2025,4,2025 Q4,3.05,306851.04,Republic of Ireland,False,109.0,289004.79
Westmeath,2010,1,2010 Q1,-3.37,177973.97,Republic of Ireland,False,46.0,159782.61
Westmeath,2010,2,2010 Q2,-1.33,163515.4,Republic of Ireland,False,60.0,169535.0
Westmeath,2010,3,2010 Q3,0.2,155887.37,Republic of Ireland,False,65.0,164041.54
Westmeath,2010,4,2010 Q4,0.93,156446.84,Republic of Ireland,False,59.0,149851.69
Westmeath,2011,1,2011 Q1,2.27,140542.83,Republic of Ireland,False,38.0,128736.84
Westmeath,2011,2,2011 Q2,2.87,139325.24,Republic of Ireland,False,55.0,143600.0
Westmeath,2011,3,2011 Q3,2.43,129982.22,Republic of Ireland,False,60.0,136611.93
Westmeath,2011,4,2011 Q4,2.7,121828.23,Republic of Ireland,False,68.0,128666.21
Westmeath,2012,1,2012 Q1,2.13,93152.53,Republic of Ireland,False,64.0,92179.68
Westmeath,2012,2,2012 Q2,1.8,121880.31,Republic of Ireland,False,64.0,108154.39
Westmeath,2012,3,2012 Q3,1.77,114956.01,Republic of Ireland,False,91.0,113207.92
Westmeath,2012,4,2012 Q4,1.07,109887.92,Republic of Ireland,False,108.0,106533.8
Westmeath,2013,1,2013 Q1,0.97,102056.98,Republic of Ireland,False,68.0,97144.85
Westmeath,2013,2,2013 Q2,0.53,116893.98,Republic of Ireland,False,93.0,109042.94
Westmeath,2013,3,2013 Q3,0.3,104130.45,Republic of Ireland,False,109.0,98500.83
Westmeath,2013,4,2013 Q4,0.23,105788.13,Republic of Ireland,False,145.0,101714.17
Westmeath,2014,1,2014 Q1,0.07,87781.04,Republic of Ireland,False,95.0,84222.32
Westmeath,2014,2,2014 Q2,0.37,105900.61,Republic of Ireland,False,151.0,93708.28
Westmeath,2014,3,2014 Q3,0.37,107149.3,Republic of Ireland,False,202.0,99519.3
Westmeath,2014,4,2014 Q4,-0.03,116411.36,Republic of Ireland,False,292.0,107252.0
Westmeath,2015,1,2015 Q1,-0.6,123398.21,Republic of Ireland,False,162.0,106344.72
Westmeath,2015,2,2015 Q2,-0.43,111944.87,Republic of Ireland,False,174.0,104241.87
Westmeath,2015,3,2015 Q3,-0.17,123378.88,Republic of Ireland,False,203.0,118878.83
Westmeath,2015,4,2015 Q4,-0.07,158990.97,Republic of Ireland,False,263.0,110223.06
Westmeath,2016,1,2016 Q1,-0.13,127874.07,Republic of Ireland,False,125.0,122171.6
Westmeath,2016,2,2016 Q2,0.17,121979.47,Republic of Ireland,False,205.0,117341.84
Westmeath,2016,3,2016 Q3,0.13,136589.98,Republic of Ireland,False,221.0,126063.42
Westmeath,2016,4,2016 Q4,-0.07,139765.38,Republic of Ireland,False,249.0,132330.98
Westmeath,2017,1,2017 Q1,0.57,153722.07,Republic of Ireland,False,165.0,131991.09
Westmeath,2017,2,2017 Q2,0.23,147490.99,Republic of Ireland,False,185.0,142143.66
Westmeath,2017,3,2017 Q3,0.2,159293.68,Republic of Ireland,False,241.0,146622.61
Westmeath,2017,4,2017 Q4,0.47,180011.62,Republic of Ireland,False,206.0,162715.3
Westmeath,2018,1,2018 Q1,0.23,181559.02,Republic of Ireland,False,187.0,167254.81
Westmeath,2018,2,2018 Q2,0.17,172356.96,Republic of Ireland,False,190.0,167232.52
Westmeath,2018,3,2018 Q3,0.77,181852.52,Republic of Ireland,False,185.0,177904.85
Westmeath,2018,4,2018 Q4,0.73,170091.6,Republic of Ireland,False,252.0,162975.89
Westmeath,2019,1,2019 Q1,0.83,174931.6,Republic of Ireland,False,151.0,164523.34
Westmeath,2019,2,2019 Q2,1.17,193003.35,Republic of Ireland,False,199.0,178714.76
Westmeath,2019,3,2019 Q3,0.7,170522.65,Republic of Ireland,False,365.0,159744.97
Westmeath,2019,4,2019 Q4,1.03,185307.95,Republic of Ireland,False,216.0,170485.57
Westmeath,2020,1,2020 Q1,1.03,175946.12,Republic of Ireland,False,181.0,168817.53
Westmeath,2020,2,2020 Q2,-0.3,205208.12,Republic of Ireland,False,106.0,198188.46
Westmeath,2020,3,2020 Q3,-0.93,194669.03,Republic of Ireland,False,163.0,179329.39
Westmeath,2020,4,2020 Q4,-1.13,213495.34,Republic of Ireland,False,279.0,182002.14
Westmeath,2021,1,2021 Q1,-0.23,198767.23,Republic of Ireland,False,206.0,185468.06
Westmeath,2021,2,2021 Q2,1.4,214989.83,Republic of Ireland,False,165.0,194063.33
Westmeath,2021,3,2021 Q3,2.93,213976.04,Republic of Ireland,False,239.0,204972.59
Westmeath,2021,4,2021 Q4,5.27,206641.15,Republic of Ireland,False,266.0,213408.02
Westmeath,2022,1,2022 Q1,5.77,224368.96,Republic of Ireland,False,189.0,234324.6
Westmeath,2022,2,2022 Q2,7.97,206591.33,Republic of Ireland,False,207.0,215654.95
Westmeath,2022,3,2022 Q3,8.7,224502.7,Republic of Ireland,False,236.0,224839.76
Westmeath,2022,4,2022 Q4,8.8,251431.09,Republic of Ireland,False,285.0,242174.52
Westmeath,2023,1,2023 Q1,7.97,217416.38,Republic of Ireland,False,188.0,222497.02
Westmeath,2023,2,2023 Q2,6.63,226020.58,Republic of Ireland,False,231.0,227068.61
Westmeath,2023,3,2023 Q3,6.23,247506.88,Republic of Ireland,False,253.0,253426.92
Westmeath,2023,4,2023 Q4,4.5,298061.42,Republic of Ireland,False,222.0,241574.05
Westmeath,2024,1,2024 Q1,3.47,242894.25,Republic of Ireland,False,161.0,239070.35
Westmeath,2024,2,2024 Q2,2.47,279258.22,Republic of Ireland,False,166.0,252783.13
Westmeath,2024,3,2024 Q3,1.53,285056.98,Republic of Ireland,False,205.0,271266.43
Westmeath,2024,4,2024 Q4,1.03,303457.36,Republic of Ireland,False,227.0,274444.52
Westmeath,2025,1,2025 Q1,1.9,274338.82,Republic of Ireland,False,164.0,270498.34
Westmeath,2025,2,2025 Q2,1.9,524145.03,Republic of Ireland,False,163.0,295201.07
Westmeath,2025,3,2025 Q3,2.13,303718.15,Republic of Ireland,False,234.0,297677.31
Westmeath,2025,4,2025 Q4,3.05,306787.88,Republic of Ireland,False,80.0,300415.0
Wexford,2010,1,2010 Q1,-3.37,200539.18,Republic of Ireland,False,82.0,186600.56
Wexford,2010,2,2010 Q2,-1.33,178638.82,Republic of Ireland,False,89.0,171099.44
Wexford,2010,3,2010 Q3,0.2,174990.45,Republic of Ireland,False,147.0,171419.75
Wexford,2010,4,2010 Q4,0.93,174693.93,Republic of Ireland,False,128.0,162251.55
Wexford,2011,1,2011 Q1,2.27,152187.11,Republic of Ireland,False,72.0,148345.31
Wexford,2011,2,2011 Q2,2.87,146996.99,Republic of Ireland,False,100.0,137824.5
Wexford,2011,3,2011 Q3,2.43,133165.09,Republic of Ireland,False,143.0,133523.57
Wexford,2011,4,2011 Q4,2.7,133394.82,Republic of Ireland,False,146.0,129209.25
Wexford,2012,1,2012 Q1,2.13,123812.74,Republic of Ireland,False,126.0,123733.86
Wexford,2012,2,2012 Q2,1.8,120010.73,Republic of Ireland,False,139.0,117013.62
Wexford,2012,3,2012 Q3,1.77,116561.4,Republic of Ireland,False,205.0,119635.94
Wexford,2012,4,2012 Q4,1.07,129164.86,Republic of Ireland,False,243.0,123977.59
Wexford,2013,1,2013 Q1,0.97,116447.91,Republic of Ireland,False,137.0,116147.08
Wexford,2013,2,2013 Q2,0.53,119058.07,Republic of Ireland,False,163.0,114100.98
Wexford,2013,3,2013 Q3,0.3,107236.42,Republic of Ireland,False,218.0,103311.73
Wexford,2013,4,2013 Q4,0.23,118439.9,Republic of Ireland,False,280.0,113084.0
Wexford,2014,1,2014 Q1,0.07,116280.29,Republic of Ireland,False,180.0,114456.97
Wexford,2014,2,2014 Q2,0.37,121898.84,Republic of Ireland,False,263.0,109701.91
