County,Year,Quarter,Period,transaction_count,avg_price,Inflation_Rate,real_avg_price
Offaly,2018,4,2018 Q4,201.0,157433.17,0.73,156292.24
Offaly,2019,1,2019 Q1,139.0,168018.17,0.83,166635.1
Offaly,2019,2,2019 Q2,169.0,146007.74,1.17,144319.21
Offaly,2019,3,2019 Q3,191.0,160363.52,0.7,159248.78
Offaly,2019,4,2019 Q4,207.0,159537.27,1.03,157910.79
Offaly,2020,1,2020 Q1,144.0,158034.15,1.03,156422.99
Offaly,2020,2,2020 Q2,128.0,159284.01,-0.3,159763.3
Offaly,2020,3,2020 Q3,126.0,175523.96,-0.93,177171.66
Offaly,2020,4,2020 Q4,243.0,172432.58,-1.13,174403.33
Offaly,2021,1,2021 Q1,171.0,181170.42,-0.23,181588.07
Offaly,2021,2,2021 Q2,159.0,170965.84,1.4,168605.36
Offaly,2021,3,2021 Q3,208.0,192477.16,2.93,186998.11
Offaly,2021,4,2021 Q4,270.0,209186.43,5.27,198714.19
Offaly,2022,1,2022 Q1,220.0,218943.25,5.77,206999.39
Offaly,2022,2,2022 Q2,236.0,219262.93,7.97,203077.65
Offaly,2022,3,2022 Q3,258.0,215538.99,8.7,198287.94
Offaly,2022,4,2022 Q4,218.0,209247.24,8.8,192322.83
Offaly,2023,1,2023 Q1,154.0,234364.8,7.97,217064.74
Offaly,2023,2,2023 Q2,248.0,235850.52,6.63,221185.9
Offaly,2023,3,2023 Q3,225.0,231269.41,6.23,217706.3
Offaly,2023,4,2023 Q4,251.0,228221.75,4.5,218394.02
Offaly,2024,1,2024 Q1,188.0,240810.82,3.47,232734.92
Offaly,2024,2,2024 Q2,244.0,250211.89,2.47,244180.63
Offaly,2024,3,2024 Q3,227.0,271418.78,1.53,267328.66
Offaly,2024,4,2024 Q4,214.0,313891.48,1.03,310691.36
Offaly,2025,1,2025 Q1,160.0,253638.9,1.9,248909.62
Offaly,2025,2,2025 Q2,203.0,324843.18,1.9,318786.24
Offaly,2025,3,2025 Q3,181.0,263374.91,2.13,257882.02
Offaly,2025,4,2025 Q4,98.0,272883.82,3.05,264807.2
Roscommon,2010,1,2010 Q1,60.0,141365.93,-3.37,146296.11
Roscommon,2010,2,2010 Q2,68.0,131325.44,-1.33,133095.61
Roscommon,2010,3,2010 Q3,80.0,148808.04,0.2,148511.02
Roscommon,2010,4,2010 Q4,78.0,128642.77,0.93,127457.42
Roscommon,2011,1,2011 Q1,40.0,130868.53,2.27,127963.75
Roscommon,2011,2,2011 Q2,63.0,110419.04,2.87,107338.43
Roscommon,2011,3,2011 Q3,59.0,112218.92,2.43,109556.69
Roscommon,2011,4,2011 Q4,71.0,85865.95,2.7,83608.52
Roscommon,2012,1,2012 Q1,48.0,111334.74,2.13,109012.77
Roscommon,2012,2,2012 Q2,79.0,82727.46,1.8,81264.69
Roscommon,2012,3,2012 Q3,104.0,82354.86,1.77,80922.53
Roscommon,2012,4,2012 Q4,130.0,85643.87,1.07,84737.18
Roscommon,2013,1,2013 Q1,88.0,82759.46,0.97,81964.4
Roscommon,2013,2,2013 Q2,117.0,83051.24,0.53,82613.39
Roscommon,2013,3,2013 Q3,155.0,76235.84,0.3,76007.82
Roscommon,2013,4,2013 Q4,158.0,70294.08,0.23,70132.78
Roscommon,2014,1,2014 Q1,116.0,73146.45,0.07,73095.28
Roscommon,2014,2,2014 Q2,136.0,75360.33,0.37,75082.53
Roscommon,2014,3,2014 Q3,121.0,78584.21,0.37,78294.52
Roscommon,2014,4,2014 Q4,196.0,73421.2,-0.03,73443.24
Roscommon,2015,1,2015 Q1,133.0,78477.18,-0.6,78950.89
Roscommon,2015,2,2015 Q2,219.0,74280.65,-0.43,74601.43
Roscommon,2015,3,2015 Q3,151.0,89644.29,-0.17,89796.94
Roscommon,2015,4,2015 Q4,220.0,84617.75,-0.07,84677.02
Roscommon,2016,1,2016 Q1,134.0,80280.95,-0.13,80385.45
Roscommon,2016,2,2016 Q2,145.0,99101.92,0.17,98933.74
Roscommon,2016,3,2016 Q3,190.0,93031.37,0.13,92910.58
Roscommon,2016,4,2016 Q4,216.0,92916.19,-0.07,92981.27
Roscommon,2017,1,2017 Q1,144.0,107605.1,0.57,106995.23
Roscommon,2017,2,2017 Q2,182.0,103161.47,0.23,102924.74
Roscommon,2017,3,2017 Q3,213.0,105664.51,0.2,105453.61
Roscommon,2017,4,2017 Q4,200.0,116151.18,0.47,115607.82
Roscommon,2018,1,2018 Q1,169.0,122317.83,0.23,122037.15
Roscommon,2018,2,2018 Q2,212.0,107048.06,0.17,106866.39
Roscommon,2018,3,2018 Q3,244.0,112835.81,0.77,111973.62
Roscommon,2018,4,2018 Q4,254.0,119880.49,0.73,119011.71
Roscommon,2019,1,2019 Q1,181.0,125780.1,0.83,124744.72
Roscommon,2019,2,2019 Q2,175.0,125989.23,1.17,124532.2
Roscommon,2019,3,2019 Q3,217.0,129923.47,0.7,129020.33
Roscommon,2019,4,2019 Q4,244.0,121136.33,1.03,119901.35
Roscommon,2020,1,2020 Q1,182.0,116818.17,1.03,115627.21
Roscommon,2020,2,2020 Q2,120.0,109772.91,-0.3,110103.22
Roscommon,2020,3,2020 Q3,170.0,119160.35,-0.93,120278.94
Roscommon,2020,4,2020 Q4,268.0,128200.38,-1.13,129665.61
Roscommon,2021,1,2021 Q1,201.0,136578.25,-0.23,136893.11
Roscommon,2021,2,2021 Q2,209.0,133936.1,1.4,132086.88
Roscommon,2021,3,2021 Q3,244.0,156444.05,2.93,151990.72
Roscommon,2021,4,2021 Q4,280.0,152381.81,5.27,144753.31
Roscommon,2022,1,2022 Q1,212.0,151789.01,5.77,143508.56
Roscommon,2022,2,2022 Q2,213.0,188472.75,7.97,174560.3
Roscommon,2022,3,2022 Q3,230.0,176706.95,8.7,162563.89
Roscommon,2022,4,2022 Q4,285.0,190341.11,8.8,174945.88
Roscommon,2023,1,2023 Q1,191.0,168822.61,7.97,156360.67
Roscommon,2023,2,2023 Q2,189.0,169821.75,6.63,159262.64
Roscommon,2023,3,2023 Q3,236.0,181266.78,6.23,170636.15
Roscommon,2023,4,2023 Q4,280.0,193347.21,4.5,185021.26
Roscommon,2024,1,2024 Q1,162.0,187959.96,3.47,181656.48
Roscommon,2024,2,2024 Q2,217.0,218425.37,2.47,213160.31
Roscommon,2024,3,2024 Q3,187.0,223898.04,1.53,220524.02
Roscommon,2024,4,2024 Q4,235.0,206731.54,1.03,204623.91
Roscommon,2025,1,2025 Q1,136.0,197747.51,1.9,194060.36
Roscommon,2025,2,2025 Q2,196.0,229652.5,1.9,225370.46
Roscommon,2025,3,2025 Q3,181.0,215260.65,2.13,210771.23
Roscommon,2025,4,2025 Q4,88.0,222669.92,3.05,216079.5
Sligo,2010,1,2010 Q1,53.0,180911.08,-3.37,187220.41
Sligo,2010,2,2010 Q2,87.0,156582.65,-1.33,158693.27
Sligo,2010,3,2010 Q3,82.0,161751.39,0.2,161428.53
Sligo,2010,4,2010 Q4,100.0,160683.23,0.93,159202.64
Sligo,2011,1,2011 Q1,49.0,227818.76,2.27,222762.07
Sligo,2011,2,2011 Q2,34.0,127346.09,2.87,123793.23
Sligo,2011,3,2011 Q3,67.0,117907.78,2.43,115110.59
Sligo,2011,4,2011 Q4,84.0,186362.59,2.7,181463.08
Sligo,2012,1,2012 Q1,58.0,108407.36,2.13,106146.44
Sligo,2012,2,2012 Q2,81.0,109399.88,1.8,107465.5
Sligo,2012,3,2012 Q3,93.0,120696.86,1.77,118597.68
Sligo,2012,4,2012 Q4,144.0,112804.0,1.07,111609.78
Sligo,2013,1,2013 Q1,73.0,87163.89,0.97,86326.52
Sligo,2013,2,2013 Q2,100.0,113360.42,0.53,112762.78
Sligo,2013,3,2013 Q3,104.0,113778.57,0.3,113438.25
Sligo,2013,4,2013 Q4,146.0,113925.96,0.23,113664.53
Sligo,2014,1,2014 Q1,115.0,127349.26,0.07,127260.18
Sligo,2014,2,2014 Q2,148.0,109128.51,0.37,108726.22
Sligo,2014,3,2014 Q3,190.0,115098.02,0.37,114673.73
Sligo,2014,4,2014 Q4,251.0,114579.89,-0.03,114614.27
Sligo,2015,1,2015 Q1,169.0,116479.89,-0.6,117182.99
Sligo,2015,2,2015 Q2,188.0,115183.13,-0.43,115680.56
Sligo,2015,3,2015 Q3,155.0,126495.94,-0.17,126711.35
Sligo,2015,4,2015 Q4,159.0,142288.38,-0.07,142388.05
Sligo,2016,1,2016 Q1,140.0,120672.98,-0.13,120830.06
Sligo,2016,2,2016 Q2,235.0,82801.25,0.17,82660.73
Sligo,2016,3,2016 Q3,191.0,123560.88,0.13,123400.46
Sligo,2016,4,2016 Q4,222.0,142315.25,-0.07,142414.94
Sligo,2017,1,2017 Q1,141.0,126660.71,0.57,125942.83
Sligo,2017,2,2017 Q2,190.0,134495.08,0.23,134186.45
Sligo,2017,3,2017 Q3,181.0,142517.87,0.2,142233.41
Sligo,2017,4,2017 Q4,269.0,136812.01,0.47,136172.0
Sligo,2018,1,2018 Q1,171.0,152051.8,0.23,151702.89
Sligo,2018,2,2018 Q2,170.0,120631.72,0.17,120427.0
Sligo,2018,3,2018 Q3,255.0,151696.85,0.77,150537.71
Sligo,2018,4,2018 Q4,356.0,134473.42,0.73,133498.88
Sligo,2019,1,2019 Q1,174.0,146973.23,0.83,145763.4
Sligo,2019,2,2019 Q2,184.0,137597.83,1.17,136006.56
Sligo,2019,3,2019 Q3,255.0,141746.45,0.7,140761.12
Sligo,2019,4,2019 Q4,257.0,165045.98,1.03,163363.34
Sligo,2020,1,2020 Q1,186.0,132293.88,1.03,130945.14
Sligo,2020,2,2020 Q2,108.0,145314.61,-0.3,145751.87
Sligo,2020,3,2020 Q3,131.0,151666.64,-0.93,153090.38
Sligo,2020,4,2020 Q4,250.0,155827.35,-1.13,157608.32
Sligo,2021,1,2021 Q1,170.0,159123.85,-0.23,159490.68
Sligo,2021,2,2021 Q2,251.0,171375.56,1.4,169009.42
Sligo,2021,3,2021 Q3,223.0,180382.22,2.93,175247.47
Sligo,2021,4,2021 Q4,310.0,185818.57,5.27,176516.17
Sligo,2022,1,2022 Q1,204.0,187859.5,5.77,177611.32
Sligo,2022,2,2022 Q2,241.0,184273.37,7.97,170670.9
Sligo,2022,3,2022 Q3,249.0,215863.9,8.7,198586.84
Sligo,2022,4,2022 Q4,296.0,206103.45,8.8,189433.32
Sligo,2023,1,2023 Q1,196.0,204895.21,7.97,189770.5
Sligo,2023,2,2023 Q2,194.0,207895.14,6.63,194968.72
Sligo,2023,3,2023 Q3,255.0,221236.14,6.23,208261.45
Sligo,2023,4,2023 Q4,225.0,223861.06,4.5,214221.11
Sligo,2024,1,2024 Q1,145.0,231437.21,3.47,223675.67
Sligo,2024,2,2024 Q2,176.0,220359.6,2.47,215047.92
Sligo,2024,3,2024 Q3,202.0,254467.62,1.53,250632.93
Sligo,2024,4,2024 Q4,224.0,275842.91,1.03,273030.69
Sligo,2025,1,2025 Q1,169.0,245841.39,1.9,241257.5
Sligo,2025,2,2025 Q2,189.0,265124.21,1.9,260180.77
Sligo,2025,3,2025 Q3,203.0,268671.35,2.13,263068.0
Sligo,2025,4,2025 Q4,111.0,256152.41,3.05,248571.0
Tipperary,2010,1,2010 Q1,117.0,161691.23,-3.37,167330.26
Tipperary,2010,2,2010 Q2,126.0,168286.88,-1.33,170555.27
Tipperary,2010,3,2010 Q3,143.0,166652.56,0.2,166319.92
Tipperary,2010,4,2010 Q4,169.0,151355.38,0.93,149960.75
Tipperary,2011,1,2011 Q1,112.0,156256.58,2.27,152788.28
Tipperary,2011,2,2011 Q2,115.0,154784.44,2.87,150466.07
Tipperary,2011,3,2011 Q3,125.0,131202.49,2.43,128089.91
Tipperary,2011,4,2011 Q4,144.0,128148.76,2.7,124779.71
Tipperary,2012,1,2012 Q1,122.0,135953.48,2.13,133118.06
Tipperary,2012,2,2012 Q2,126.0,103901.7,1.8,102064.54
Tipperary,2012,3,2012 Q3,154.0,115133.75,1.77,113131.33
Tipperary,2012,4,2012 Q4,210.0,134174.57,1.07,132754.1
Tipperary,2013,1,2013 Q1,157.0,107472.07,0.97,106439.6
Tipperary,2013,2,2013 Q2,164.0,103226.13,0.53,102681.91
Tipperary,2013,3,2013 Q3,185.0,114105.92,0.3,113764.63
Tipperary,2013,4,2013 Q4,228.0,119605.18,0.23,119330.72
Tipperary,2014,1,2014 Q1,168.0,112069.5,0.07,111991.11
Tipperary,2014,2,2014 Q2,201.0,108808.61,0.37,108407.5
Tipperary,2014,3,2014 Q3,243.0,115371.41,0.37,114946.11
Tipperary,2014,4,2014 Q4,349.0,109752.25,-0.03,109785.18
Tipperary,2015,1,2015 Q1,273.0,113863.02,-0.6,114550.33
Tipperary,2015,2,2015 Q2,283.0,120861.17,-0.43,121383.12
Tipperary,2015,3,2015 Q3,302.0,117939.05,-0.17,118139.89
Tipperary,2015,4,2015 Q4,423.0,131293.61,-0.07,131385.58
Tipperary,2016,1,2016 Q1,284.0,123635.55,-0.13,123796.48
Tipperary,2016,2,2016 Q2,312.0,119183.49,0.17,118981.23
Tipperary,2016,3,2016 Q3,353.0,127394.33,0.13,127228.93
Tipperary,2016,4,2016 Q4,445.0,131099.27,-0.07,131191.1
Tipperary,2017,1,2017 Q1,316.0,127273.64,0.57,126552.29
Tipperary,2017,2,2017 Q2,375.0,125576.67,0.23,125288.51
Tipperary,2017,3,2017 Q3,392.0,148211.52,0.2,147915.69
Tipperary,2017,4,2017 Q4,502.0,129898.36,0.47,129290.7
Tipperary,2018,1,2018 Q1,339.0,137182.08,0.23,136867.29
Tipperary,2018,2,2018 Q2,402.0,140093.42,0.17,139855.67
Tipperary,2018,3,2018 Q3,380.0,153761.38,0.77,152586.46
Tipperary,2018,4,2018 Q4,487.0,153947.13,0.73,152831.46
Tipperary,2019,1,2019 Q1,359.0,148008.21,0.83,146789.86
Tipperary,2019,2,2019 Q2,438.0,146638.21,1.17,144942.38
Tipperary,2019,3,2019 Q3,400.0,155973.41,0.7,154889.19
Tipperary,2019,4,2019 Q4,469.0,182362.38,1.03,180503.2
Tipperary,2020,1,2020 Q1,336.0,147831.34,1.03,146324.2
Tipperary,2020,2,2020 Q2,264.0,147345.93,-0.3,147789.3
Tipperary,2020,3,2020 Q3,306.0,149635.61,-0.93,151040.28
Tipperary,2020,4,2020 Q4,509.0,173218.97,-1.13,175198.72
Tipperary,2021,1,2021 Q1,367.0,179717.1,-0.23,180131.4
Tipperary,2021,2,2021 Q2,336.0,161527.14,1.4,159296.99
Tipperary,2021,3,2021 Q3,418.0,186320.02,2.93,181016.25
Tipperary,2021,4,2021 Q4,529.0,194035.24,5.27,184321.5
Tipperary,2022,1,2022 Q1,413.0,191996.37,5.77,181522.52
Tipperary,2022,2,2022 Q2,406.0,218491.71,7.97,202363.36
Tipperary,2022,3,2022 Q3,410.0,206060.19,8.7,189567.79
Tipperary,2022,4,2022 Q4,510.0,209225.84,8.8,192303.16
Tipperary,2023,1,2023 Q1,360.0,208021.26,7.97,192665.79
Tipperary,2023,2,2023 Q2,406.0,243148.37,6.63,228029.98
Tipperary,2023,3,2023 Q3,448.0,213088.08,6.23,200591.24
Tipperary,2023,4,2023 Q4,503.0,214850.79,4.5,205598.84
Tipperary,2024,1,2024 Q1,319.0,210794.57,3.47,203725.31
Tipperary,2024,2,2024 Q2,386.0,230892.64,2.47,225327.06
Tipperary,2024,3,2024 Q3,403.0,225937.71,1.53,222532.96
Tipperary,2024,4,2024 Q4,485.0,250453.84,1.03,247900.46
Tipperary,2025,1,2025 Q1,311.0,245337.08,1.9,240762.59
Tipperary,2025,2,2025 Q2,366.0,412447.67,1.9,404757.28
Tipperary,2025,3,2025 Q3,388.0,267882.68,2.13,262295.78
Tipperary,2025,4,2025 Q4,156.0,268751.32,3.05,260797.01
Waterford,2010,1,2010 Q1,98.0,190048.98,-3.37,196676.99
Waterford,2010,2,2010 Q2,98.0,173879.49,-1.33,176223.26
Waterford,2010,3,2010 Q3,113.0,188523.62,0.2,188147.33
Waterford,2010,4,2010 Q4,150.0,174329.04,0.93,172722.72
Waterford,2011,1,2011 Q1,99.0,179525.29,2.27,175540.52
Waterford,2011,2,2011 Q2,110.0,153326.44,2.87,149048.74
Waterford,2011,3,2011 Q3,131.0,143455.01,2.43,140051.76
Waterford,2011,4,2011 Q4,167.0,134474.87,2.7,130939.51
Waterford,2012,1,2012 Q1,103.0,112890.28,2.13,110535.86
Waterford,2012,2,2012 Q2,135.0,116495.05,1.8,114435.21
Waterford,2012,3,2012 Q3,141.0,141179.61,1.77,138724.19
Waterford,2012,4,2012 Q4,211.0,126977.85,1.07,125633.57
Waterford,2013,1,2013 Q1,110.0,113071.76,0.97,111985.5
Waterford,2013,2,2013 Q2,173.0,132294.12,0.53,131596.66
Waterford,2013,3,2013 Q3,216.0,111332.45,0.3,110999.45
Waterford,2013,4,2013 Q4,247.0,118602.2,0.23,118330.04
Waterford,2014,1,2014 Q1,195.0,120978.11,0.07,120893.49
Waterford,2014,2,2014 Q2,228.0,115552.05,0.37,115126.09
Waterford,2014,3,2014 Q3,291.0,126575.71,0.37,126109.11
Waterford,2014,4,2014 Q4,422.0,123129.97,-0.03,123166.92
Waterford,2015,1,2015 Q1,274.0,125042.21,-0.6,125796.99
Waterford,2015,2,2015 Q2,258.0,127555.56,-0.43,128106.42
Waterford,2015,3,2015 Q3,373.0,130948.38,-0.17,131171.37
Waterford,2015,4,2015 Q4,379.0,134386.78,-0.07,134480.92
Waterford,2016,1,2016 Q1,294.0,134771.6,-0.13,134947.03
Waterford,2016,2,2016 Q2,329.0,133074.78,0.17,132848.94
Waterford,2016,3,2016 Q3,409.0,144600.28,0.13,144412.54
Waterford,2016,4,2016 Q4,445.0,141559.38,-0.07,141658.55
Waterford,2017,1,2017 Q1,300.0,143196.89,0.57,142385.3
Waterford,2017,2,2017 Q2,321.0,137680.8,0.23,137364.86
Waterford,2017,3,2017 Q3,354.0,175952.71,0.2,175601.5
Waterford,2017,4,2017 Q4,421.0,153495.65,0.47,152777.6
Waterford,2018,1,2018 Q1,326.0,165226.53,0.23,164847.38
Waterford,2018,2,2018 Q2,378.0,167055.76,0.17,166772.24
Waterford,2018,3,2018 Q3,382.0,180522.01,0.77,179142.61
Waterford,2018,4,2018 Q4,513.0,183722.27,0.73,182390.82
Waterford,2019,1,2019 Q1,317.0,171827.23,0.83,170412.81
Waterford,2019,2,2019 Q2,366.0,186580.62,1.17,184422.87
Waterford,2019,3,2019 Q3,432.0,189601.55,0.7,188283.57
Waterford,2019,4,2019 Q4,466.0,212807.52,1.03,210637.95
Waterford,2020,1,2020 Q1,323.0,187071.47,1.03,185164.27
Waterford,2020,2,2020 Q2,223.0,192259.17,-0.3,192837.69
Waterford,2020,3,2020 Q3,330.0,202706.71,-0.93,204609.58
Waterford,2020,4,2020 Q4,531.0,202950.29,-1.13,205269.84
Waterford,2021,1,2021 Q1,403.0,195137.96,-0.23,195587.81
Waterford,2021,2,2021 Q2,374.0,195295.1,1.4,192598.72
Waterford,2021,3,2021 Q3,434.0,226138.09,2.93,219700.85
Waterford,2021,4,2021 Q4,548.0,239465.61,5.27,227477.54
Waterford,2022,1,2022 Q1,414.0,240460.82,5.77,227343.12
Waterford,2022,2,2022 Q2,466.0,267805.7,7.97,248037.14
Waterford,2022,3,2022 Q3,501.0,263757.2,8.7,242646.92
Waterford,2022,4,2022 Q4,517.0,263829.68,8.8,242490.52
Waterford,2023,1,2023 Q1,399.0,256390.25,7.97,237464.34
Waterford,2023,2,2023 Q2,389.0,250958.41,6.63,235354.41
Waterford,2023,3,2023 Q3,466.0,271203.55,6.23,255298.46
Waterford,2023,4,2023 Q4,530.0,264975.81,4.5,253565.37
Waterford,2024,1,2024 Q1,372.0,263811.01,3.47,254963.76
Waterford,2024,2,2024 Q2,492.0,269723.31,2.47,263221.73
Waterford,2024,3,2024 Q3,426.0,273432.81,1.53,269312.33
Waterford,2024,4,2024 Q4,477.0,332018.9,1.03,328633.97
Waterford,2025,1,2025 Q1,316.0,306887.81,1.9,301165.66
Waterford,2025,2,2025 Q2,358.0,304798.97,1.9,299115.77
Waterford,2025,3,2025 Q3,460.0,303756.07,2.13,297421.0
Waterford,2025,4,2025 Q4,181.0,316209.99,3.05,306851.04
Westmeath,2010,1,2010 Q1,71.0,171976.25,-3.37,177973.97
Westmeath,2010,2,2010 Q2,97.0,161340.64,-1.33,163515.4
Westmeath,2010,3,2010 Q3,138.0,156199.15,0.2,155887.37
Westmeath,2010,4,2010 Q4,104.0,157901.79,0.93,156446.84
Westmeath,2011,1,2011 Q1,65.0,143733.15,2.27,140542.83
Westmeath,2011,2,2011 Q2,98.0,143323.88,2.87,139325.24
Westmeath,2011,3,2011 Q3,106.0,133140.79,2.43,129982.22
Westmeath,2011,4,2011 Q4,100.0,125117.59,2.7,121828.23
Westmeath,2012,1,2012 Q1,87.0,95136.68,2.13,93152.53
Westmeath,2012,2,2012 Q2,82.0,124074.16,1.8,121880.31
Westmeath,2012,3,2012 Q3,114.0,116990.73,1.77,114956.01
Westmeath,2012,4,2012 Q4,149.0,111063.72,1.07,109887.92
Westmeath,2013,1,2013 Q1,90.0,103046.93,0.97,102056.98
Westmeath,2013,2,2013 Q2,120.0,117513.52,0.53,116893.98
Westmeath,2013,3,2013 Q3,131.0,104442.84,0.3,104130.45
Westmeath,2013,4,2013 Q4,197.0,106031.45,0.23,105788.13
Westmeath,2014,1,2014 Q1,133.0,87842.49,0.07,87781.04
Westmeath,2014,2,2014 Q2,191.0,106292.45,0.37,105900.61
Westmeath,2014,3,2014 Q3,251.0,107545.75,0.37,107149.3
Westmeath,2014,4,2014 Q4,377.0,116376.44,-0.03,116411.36
Westmeath,2015,1,2015 Q1,195.0,122657.83,-0.6,123398.21
Westmeath,2015,2,2015 Q2,213.0,111463.5,-0.43,111944.87
Westmeath,2015,3,2015 Q3,244.0,123169.14,-0.17,123378.88
Westmeath,2015,4,2015 Q4,320.0,158879.67,-0.07,158990.97
Westmeath,2016,1,2016 Q1,157.0,127707.84,-0.13,127874.07
Westmeath,2016,2,2016 Q2,262.0,122186.83,0.17,121979.47
Westmeath,2016,3,2016 Q3,268.0,136767.55,0.13,136589.98
Westmeath,2016,4,2016 Q4,305.0,139667.55,-0.07,139765.38
Westmeath,2017,1,2017 Q1,211.0,154598.28,0.57,153722.07
Westmeath,2017,2,2017 Q2,236.0,147830.21,0.23,147490.99
Westmeath,2017,3,2017 Q3,298.0,159612.27,0.2,159293.68
Westmeath,2017,4,2017 Q4,253.0,180857.67,0.47,180011.62
Westmeath,2018,1,2018 Q1,232.0,181976.61,0.23,181559.02
Westmeath,2018,2,2018 Q2,245.0,172649.97,0.17,172356.96
Westmeath,2018,3,2018 Q3,238.0,183252.78,0.77,181852.52
Westmeath,2018,4,2018 Q4,321.0,171333.27,0.73,170091.6
Westmeath,2019,1,2019 Q1,195.0,176383.53,0.83,174931.6
Westmeath,2019,2,2019 Q2,268.0,195261.49,1.17,193003.35
Westmeath,2019,3,2019 Q3,435.0,171716.31,0.7,170522.65
Westmeath,2019,4,2019 Q4,287.0,187216.62,1.03,185307.95
Westmeath,2020,1,2020 Q1,231.0,177758.36,1.03,175946.12
Westmeath,2020,2,2020 Q2,166.0,204592.49,-0.3,205208.12
Westmeath,2020,3,2020 Q3,199.0,192858.61,-0.93,194669.03
Westmeath,2020,4,2020 Q4,356.0,211082.85,-1.13,213495.34
Westmeath,2021,1,2021 Q1,268.0,198310.07,-0.23,198767.23
Westmeath,2021,2,2021 Q2,247.0,217999.68,1.4,214989.83
Westmeath,2021,3,2021 Q3,296.0,220245.54,2.93,213976.04
Westmeath,2021,4,2021 Q4,316.0,217531.13,5.27,206641.15
Westmeath,2022,1,2022 Q1,230.0,237315.05,5.77,224368.96
Westmeath,2022,2,2022 Q2,258.0,223056.65,7.97,206591.33
Westmeath,2022,3,2022 Q3,330.0,244034.44,8.7,224502.7
Westmeath,2022,4,2022 Q4,382.0,273557.03,8.8,251431.09
Westmeath,2023,1,2023 Q1,246.0,234744.47,7.97,217416.38
Westmeath,2023,2,2023 Q2,309.0,241005.75,6.63,226020.58
Westmeath,2023,3,2023 Q3,333.0,262926.55,6.23,247506.88
Westmeath,2023,4,2023 Q4,409.0,311474.18,4.5,298061.42
Westmeath,2024,1,2024 Q1,216.0,251322.68,3.47,242894.25
Westmeath,2024,2,2024 Q2,303.0,286155.89,2.47,279258.22
Westmeath,2024,3,2024 Q3,321.0,289418.36,1.53,285056.98
Westmeath,2024,4,2024 Q4,315.0,306582.97,1.03,303457.36
Westmeath,2025,1,2025 Q1,217.0,279551.25,1.9,274338.82
Westmeath,2025,2,2025 Q2,233.0,534103.79,1.9,524145.03
Westmeath,2025,3,2025 Q3,390.0,310187.35,2.13,303718.15
Westmeath,2025,4,2025 Q4,126.0,316144.91,3.05,306787.88
Wexford,2010,1,2010 Q1,149.0,193781.0,-3.37,200539.18
Wexford,2010,2,2010 Q2,165.0,176262.93,-1.33,178638.82
Wexford,2010,3,2010 Q3,225.0,175340.43,0.2,174990.45
Wexford,2010,4,2010 Q4,192.0,176318.58,0.93,174693.93
Wexford,2011,1,2011 Q1,99.0,155641.76,2.27,152187.11
Wexford,2011,2,2011 Q2,144.0,151215.8,2.87,146996.99
Wexford,2011,3,2011 Q3,191.0,136401.0,2.43,133165.09
Wexford,2011,4,2011 Q4,192.0,136996.48,2.7,133394.82
Wexford,2012,1,2012 Q1,168.0,126449.96,2.13,123812.74
Wexford,2012,2,2012 Q2,188.0,122170.92,1.8,120010.73
Wexford,2012,3,2012 Q3,272.0,118624.54,1.77,116561.4
Wexford,2012,4,2012 Q4,319.0,130546.93,1.07,129164.86
Wexford,2013,1,2013 Q1,188.0,117577.46,0.97,116447.91
Wexford,2013,2,2013 Q2,208.0,119689.08,0.53,119058.07
Wexford,2013,3,2013 Q3,275.0,107558.13,0.3,107236.42
Wexford,2013,4,2013 Q4,347.0,118712.31,0.23,118439.9
Wexford,2014,1,2014 Q1,228.0,116361.68,0.07,116280.29
Wexford,2014,2,2014 Q2,336.0,122349.86,0.37,121898.84
Wexford,2014,3,2014 Q3,437.0,120945.44,0.37,120499.6
Wexford,2014,4,2014 Q4,502.0,128449.69,-0.03,128488.23
Wexford,2015,1,2015 Q1,336.0,134099.57,-0.6,134909.02
Wexford,2015,2,2015 Q2,407.0,132231.78,-0.43,132802.84
Wexford,2015,3,2015 Q3,478.0,133874.77,-0.17,134102.75
Wexford,2015,4,2015 Q4,458.0,130382.72,-0.07,130474.05
Wexford,2016,1,2016 Q1,300.0,137871.2,-0.13,138050.66
Wexford,2016,2,2016 Q2,388.0,140820.67,0.17,140581.68
Wexford,2016,3,2016 Q3,465.0,152780.74,0.13,152582.38
Wexford,2016,4,2016 Q4,483.0,151317.28,-0.07,151423.28
Wexford,2017,1,2017 Q1,359.0,146928.4,0.57,146095.66
Wexford,2017,2,2017 Q2,407.0,149924.59,0.23,149580.56
Wexford,2017,3,2017 Q3,512.0,152077.33,0.2,151773.78
Wexford,2017,4,2017 Q4,550.0,174524.52,0.47,173708.09
Wexford,2018,1,2018 Q1,357.0,165928.18,0.23,165547.42
Wexford,2018,2,2018 Q2,430.0,171784.42,0.17,171492.88
Wexford,2018,3,2018 Q3,488.0,177333.33,0.77,175978.3
Wexford,2018,4,2018 Q4,541.0,181670.35,0.73,180353.77
Wexford,2019,1,2019 Q1,422.0,175748.39,0.83,174301.69
Wexford,2019,2,2019 Q2,482.0,182129.81,1.17,180023.53
Wexford,2019,3,2019 Q3,497.0,201634.43,0.7,200232.8
Wexford,2019,4,2019 Q4,550.0,195377.31,1.03,193385.44
Wexford,2020,1,2020 Q1,374.0,193982.37,1.03,192004.72
Wexford,2020,2,2020 Q2,272.0,181044.36,-0.3,181589.13
