County,Year,Quarter,Period,Inflation_Rate,Region,is_ni,transaction_count,avg_price,price_qoq_pct,price_yoy_pct,real_price_qoq_pct,real_price_yoy_pct
Derry City and Strabane,2012,4,2012 Q4,2.67,Northern Ireland,True,259.0,102305.46,-2.3987168835197914,0.887138168064272,-5.068716883519791,-1.782861831935728
Derry City and Strabane,2013,1,2013 Q1,2.78,Northern Ireland,True,233.0,93106.7,-8.991465362650253,-12.875812987494228,-11.771465362650252,-15.655812987494228
Derry City and Strabane,2013,2,2013 Q2,2.68,Northern Ireland,True,248.0,96219.33,3.343078425075752,-10.848015284362711,0.6630784250757515,-13.528015284362713
Derry City and Strabane,2013,3,2013 Q3,2.71,Northern Ireland,True,260.0,96918.82,0.7269745070974887,-7.537670128894536,-1.9830254929025115,-10.247670128894535
Derry City and Strabane,2013,4,2013 Q4,2.1,Northern Ireland,True,271.0,97798.82,0.907976386835907,-4.405082583080122,-1.192023613164093,-6.505082583080123
Derry City and Strabane,2014,1,2014 Q1,1.74,Northern Ireland,True,323.0,99858.3,2.105833178764316,7.251465254380207,0.3658331787643158,5.511465254380207
Derry City and Strabane,2014,2,2014 Q2,1.72,Northern Ireland,True,302.0,102748.44,2.894241139694942,6.785653153061855,1.174241139694942,5.065653153061855
Derry City and Strabane,2014,3,2014 Q3,1.46,Northern Ireland,True,354.0,109925.02,6.984612126471212,13.41968463916503,5.5246121264712125,11.95968463916503
Derry City and Strabane,2014,4,2014 Q4,0.94,Northern Ireland,True,344.0,112944.23,2.746608551902008,15.486291143390062,1.806608551902008,14.546291143390064
Derry City and Strabane,2015,1,2015 Q1,0.1,Northern Ireland,True,311.0,122108.06,8.113588449803943,22.28133264836272,8.013588449803944,22.18133264836272
Derry City and Strabane,2015,2,2015 Q2,-0.02,Northern Ireland,True,342.0,125331.22,2.6395964361402457,21.97870838720277,2.6595964361402458,21.99870838720277
Derry City and Strabane,2015,3,2015 Q3,0.01,Northern Ireland,True,345.0,131003.62,4.525927378669103,19.17543430967763,4.515927378669104,19.16543430967763
Derry City and Strabane,2015,4,2015 Q4,0.07,Northern Ireland,True,376.0,129735.84,-0.9677442501207169,14.867169398560698,-1.0377442501207168,14.797169398560698
Derry City and Strabane,2016,1,2016 Q1,0.35,Northern Ireland,True,382.0,125557.42,-3.220713721050405,2.8248421930542555,-3.5707137210504056,2.4748421930542555
Derry City and Strabane,2016,2,2016 Q2,0.35,Northern Ireland,True,275.0,124906.39,-0.5185117693562002,-0.3389658219236979,-0.8685117693562002,-0.6889658219236979
Derry City and Strabane,2016,3,2016 Q3,0.73,Northern Ireland,True,368.0,119088.61,-4.657712067413044,-9.095176148567496,-5.3877120674130445,-9.825176148567497
Derry City and Strabane,2016,4,2016 Q4,1.21,Northern Ireland,True,356.0,118587.23,-0.421014234694661,-8.593315463175022,-1.631014234694661,-9.80331546317502
Derry City and Strabane,2017,1,2017 Q1,2.14,Northern Ireland,True,333.0,121280.07,2.2707672655816413,-3.4066883502384737,0.1307672655816412,-5.546688350238474
Derry City and Strabane,2017,2,2017 Q2,2.74,Northern Ireland,True,379.0,121928.69,0.5348116965961491,-2.383945288947986,-2.205188303403851,-5.123945288947986
Derry City and Strabane,2017,3,2017 Q3,2.82,Northern Ireland,True,409.0,120671.69,-1.030930456154333,1.3293294799561428,-3.850930456154333,-1.490670520043857
Derry City and Strabane,2017,4,2017 Q4,3.02,Northern Ireland,True,438.0,126957.68,5.209167121136682,7.058475014552568,2.189167121136682,4.038475014552567
Derry City and Strabane,2018,1,2018 Q1,2.72,Northern Ireland,True,361.0,122883.52,-3.2090693528741165,1.3221051076240276,-5.929069352874117,-1.3978948923759726
Derry City and Strabane,2018,2,2018 Q2,2.42,Northern Ireland,True,411.0,129818.14,5.643246547624936,6.470544381310095,3.223246547624936,4.050544381310095
Derry City and Strabane,2018,3,2018 Q3,2.52,Northern Ireland,True,407.0,128641.79,-0.906152252682102,6.6047802927099,-3.426152252682102,4.084780292709899
Derry City and Strabane,2018,4,2018 Q4,2.27,Northern Ireland,True,433.0,136260.63,5.9225233106597885,7.327599244094585,3.652523310659789,5.057599244094584
Derry City and Strabane,2019,1,2019 Q1,1.88,Northern Ireland,True,349.0,133677.48,-1.8957420055961796,8.783895513409767,-3.7757420055961792,6.903895513409768
Derry City and Strabane,2019,2,2019 Q2,2.05,Northern Ireland,True,393.0,135891.7,1.6563896925645194,4.678514112126408,-0.3936103074354804,2.6285141121264086
Derry City and Strabane,2019,3,2019 Q3,1.83,Northern Ireland,True,442.0,127484.69,-6.186551496522608,-0.8994744242908914,-8.016551496522608,-2.7294744242908915
Derry City and Strabane,2019,4,2019 Q4,1.41,Northern Ireland,True,398.0,141569.86,11.048518845674703,3.896378579784909,9.638518845674705,2.486378579784909
Derry City and Strabane,2020,1,2020 Q1,1.67,Northern Ireland,True,358.0,140436.88,-0.8002974644461647,5.056498671279552,-2.4702974644461646,3.3864986712795524
Derry City and Strabane,2020,2,2020 Q2,0.62,Northern Ireland,True,115.0,137654.57,-1.9811818661878533,1.2972609806191304,-2.6011818661878534,0.6772609806191304
Derry City and Strabane,2020,3,2020 Q3,0.6,Northern Ireland,True,372.0,133502.86,-3.01603499251788,4.720700187606819,-3.61603499251788,4.120700187606819
Derry City and Strabane,2020,4,2020 Q4,0.53,Northern Ireland,True,496.0,137251.78,2.808119616313842,-3.050140757361764,2.278119616313842,-3.580140757361764
Derry City and Strabane,2021,1,2021 Q1,0.61,Northern Ireland,True,468.0,146123.76,6.464018171567609,4.049420636516565,5.854018171567609,3.4394206365165654
Derry City and Strabane,2021,2,2021 Q2,2.05,Northern Ireland,True,448.0,149196.67,2.102950266267456,8.384828778296294,0.0529502662674561,6.334828778296294
Derry City and Strabane,2021,3,2021 Q3,2.77,Northern Ireland,True,512.0,160138.64,7.333923739718862,19.95146770638474,4.563923739718861,17.18146770638474
Derry City and Strabane,2021,4,2021 Q4,4.91,Northern Ireland,True,444.0,162513.72,1.4831398593118994,18.40554636158453,-3.4268601406881007,13.495546361584534
Derry City and Strabane,2022,1,2022 Q1,6.22,Northern Ireland,True,416.0,167107.36,2.826616731190445,14.360156075918097,-3.393383268809554,8.140156075918096
Derry City and Strabane,2022,2,2022 Q2,9.17,Northern Ireland,True,379.0,169493.05,1.427639093813693,13.60377547300484,-7.742360906186307,4.433775473004841
Derry City and Strabane,2022,3,2022 Q3,10.02,Northern Ireland,True,438.0,173716.41,2.4917599866189244,8.478759404975577,-7.528240013381075,-1.5412405950244228
Derry City and Strabane,2022,4,2022 Q4,10.75,Northern Ireland,True,438.0,167824.95,-3.3914239880964536,3.2681732963838472,-14.141423988096454,-7.481826703616153
Derry City and Strabane,2023,1,2023 Q1,10.18,Northern Ireland,True,367.0,160087.94,-4.610166724316023,-4.200545086703533,-14.790166724316023,-14.380545086703531
Derry City and Strabane,2023,2,2023 Q2,8.43,Northern Ireland,True,315.0,175179.12,9.426806291591983,3.354751124013644,0.9968062915919838,-5.075248875986356
Derry City and Strabane,2023,3,2023 Q3,6.71,Northern Ireland,True,339.0,181819.14,3.790417488111597,4.664343454944753,-2.919582511888403,-2.0456565450552477
Derry City and Strabane,2023,4,2023 Q4,4.18,Northern Ireland,True,382.0,175759.27,-3.3329109355593856,4.727735655514853,-7.512910935559385,0.5477356555148534
Derry City and Strabane,2024,1,2024 Q1,3.54,Northern Ireland,True,319.0,175533.73,-0.1283232457667704,9.648315794431484,-3.6683232457667705,6.1083157944314825
Derry City and Strabane,2024,2,2024 Q2,2.1,Northern Ireland,True,377.0,183492.26,4.533903540931994,4.745508482974459,2.433903540931994,2.6455084829744586
Derry City and Strabane,2024,3,2024 Q3,2.04,Northern Ireland,True,386.0,191573.14,4.403935076062604,5.364671728179982,2.363935076062604,3.3246717281799816
Derry City and Strabane,2024,4,2024 Q4,2.47,Northern Ireland,True,417.0,200486.03,4.652473723612816,14.068538177246648,2.1824737236128158,11.598538177246647
Derry City and Strabane,2025,1,2025 Q1,2.8,Northern Ireland,True,378.0,201330.27,0.421096671922716,14.696058700512982,-2.378903328077284,11.89605870051298
Derry City and Strabane,2025,2,2025 Q2,3.49,Northern Ireland,True,318.0,199101.54,-1.1070019426288824,8.506778433052165,-4.597001942628882,5.016778433052165
Derry City and Strabane,2025,3,2025 Q3,3.8,Northern Ireland,True,315.0,211041.56,5.996950098929421,10.162395417228096,2.1969500989294213,6.362395417228098
Donegal,2010,1,2010 Q1,-3.37,Republic of Ireland,False,71.0,143369.61,,,,
Donegal,2010,2,2010 Q2,-1.33,Republic of Ireland,False,90.0,141038.98,-1.6256094998095991,,-0.2956094998095993,
Donegal,2010,3,2010 Q3,0.2,Republic of Ireland,False,91.0,142490.66,1.0292757363957072,,0.8292757363957073,
Donegal,2010,4,2010 Q4,0.93,Republic of Ireland,False,118.0,123821.54,-13.101995597465832,,-14.031995597465832,
Donegal,2011,1,2011 Q1,2.27,Republic of Ireland,False,65.0,120521.94,-2.6648029090899583,-15.936201542293372,-4.934802909089958,-18.20620154229337
Donegal,2011,2,2011 Q2,2.87,Republic of Ireland,False,75.0,120559.36,0.0310482888011831,-14.52053893186126,-2.838951711198817,-17.39053893186126
Donegal,2011,3,2011 Q3,2.43,Republic of Ireland,False,89.0,118460.99,-1.7405284832301635,-16.864031649513024,-4.170528483230164,-19.294031649513023
Donegal,2011,4,2011 Q4,2.7,Republic of Ireland,False,135.0,111194.11,-6.134407622289839,-10.198088313228858,-8.834407622289838,-12.898088313228858
Donegal,2012,1,2012 Q1,2.13,Republic of Ireland,False,102.0,107766.18,-3.082834153715519,-10.583765910173703,-5.212834153715519,-12.713765910173702
Donegal,2012,2,2012 Q2,1.8,Republic of Ireland,False,107.0,109000.0,1.144904644481226,-9.588106638920449,-0.655095355518774,-11.388106638920448
Donegal,2012,3,2012 Q3,1.77,Republic of Ireland,False,115.0,96701.5,-11.283027522935784,-18.36848569305389,-13.053027522935784,-20.13848569305389
Donegal,2012,4,2012 Q4,1.07,Republic of Ireland,False,183.0,98534.14,1.8951515746911785,-11.38546816913234,0.8251515746911784,-12.45546816913234
Donegal,2013,1,2013 Q1,0.97,Republic of Ireland,False,120.0,84112.34,-14.63634837630896,-21.949223773172623,-15.60634837630896,-22.91922377317262
Donegal,2013,2,2013 Q2,0.53,Republic of Ireland,False,107.0,88722.62,5.481098255024164,-18.603100917431192,4.951098255024164,-19.133100917431197
Donegal,2013,3,2013 Q3,0.3,Republic of Ireland,False,154.0,99806.58,12.49282313800022,3.21099465882122,12.192823138000218,2.9109946588212203
Donegal,2013,4,2013 Q4,0.23,Republic of Ireland,False,187.0,87191.78,-12.639246831220952,-11.511096560034929,-12.869246831220952,-11.74109656003493
Donegal,2014,1,2014 Q1,0.07,Republic of Ireland,False,140.0,89551.5,2.706356034938162,6.46654224576324,2.6363560349381623,6.39654224576324
Donegal,2014,2,2014 Q2,0.37,Republic of Ireland,False,192.0,84294.69,-5.870152928761662,-4.990756584961076,-6.240152928761662,-5.360756584961076
Donegal,2014,3,2014 Q3,0.37,Republic of Ireland,False,241.0,81250.43,-3.611449309559134,-18.592110860827017,-3.981449309559134,-18.962110860827018
Donegal,2014,4,2014 Q4,-0.03,Republic of Ireland,False,344.0,88435.75,8.843423967110088,1.4267055908251836,8.873423967110087,1.4567055908251836
Donegal,2015,1,2015 Q1,-0.6,Republic of Ireland,False,269.0,83299.81,-5.807538241039401,-6.981111427502618,-5.207538241039401,-6.381111427502618
Donegal,2015,2,2015 Q2,-0.43,Republic of Ireland,False,289.0,93299.73,12.004733264097478,10.682808134177836,12.434733264097478,11.112808134177834
Donegal,2015,3,2015 Q3,-0.17,Republic of Ireland,False,286.0,100951.76,8.201556424654166,24.247662443140293,8.371556424654166,24.41766244314029
Donegal,2015,4,2015 Q4,-0.07,Republic of Ireland,False,351.0,101181.33,0.2274056440422667,14.41224844025182,0.2974056440422667,14.48224844025182
Donegal,2016,1,2016 Q1,-0.13,Republic of Ireland,False,256.0,91861.22,-9.211294218014332,10.277826564070192,-9.081294218014332,10.407826564070191
Donegal,2016,2,2016 Q2,0.17,Republic of Ireland,False,287.0,102759.99,11.864386299245757,10.139643490929728,11.694386299245757,9.969643490929728
Donegal,2016,3,2016 Q3,0.13,Republic of Ireland,False,256.0,97229.13,-5.382308814938575,-3.687533530866616,-5.512308814938574,-3.817533530866616
Donegal,2016,4,2016 Q4,-0.07,Republic of Ireland,False,351.0,95577.85,-1.6983387591763877,-5.538057268075047,-1.6283387591763876,-5.468057268075047
Donegal,2017,1,2017 Q1,0.57,Republic of Ireland,False,203.0,104984.57,9.84194559722782,14.286061082141078,9.27194559722782,13.716061082141078
Donegal,2017,2,2017 Q2,0.23,Republic of Ireland,False,254.0,104722.21,-0.2499033905649206,1.9095175077381787,-0.4799033905649206,1.6795175077381788
Donegal,2017,3,2017 Q3,0.2,Republic of Ireland,False,280.0,107918.0,3.0516831147852974,10.993485182887053,2.851683114785297,10.793485182887052
Donegal,2017,4,2017 Q4,0.47,Republic of Ireland,False,276.0,113483.76,5.157397283122367,18.73437203285069,4.687397283122367,18.264372032850687
Donegal,2018,1,2018 Q1,0.23,Republic of Ireland,False,204.0,103469.82,-8.824117212894588,-1.4428310750808415,-9.054117212894589,-1.6728310750808415
Donegal,2018,2,2018 Q2,0.17,Republic of Ireland,False,310.0,94222.16,-8.93754333389195,-10.026574114507325,-9.10754333389195,-10.196574114507325
Donegal,2018,3,2018 Q3,0.77,Republic of Ireland,False,293.0,122134.01,29.62344527019969,13.172973924646492,28.85344527019969,12.402973924646492
Donegal,2018,4,2018 Q4,0.73,Republic of Ireland,False,359.0,106902.43,-12.471202738696618,-5.799358428025303,-13.20120273869662,-6.529358428025303
Donegal,2019,1,2019 Q1,0.83,Republic of Ireland,False,223.0,112507.13,5.242818147351769,8.734247338982515,4.412818147351769,7.904247338982515
Donegal,2019,2,2019 Q2,1.17,Republic of Ireland,False,280.0,116076.02,3.172145623126288,23.19397050545222,2.002145623126288,22.02397050545222
Donegal,2019,3,2019 Q3,0.7,Republic of Ireland,False,324.0,120397.37,3.722861965804825,-1.4219135194201815,3.0228619658048244,-2.1219135194201817
Donegal,2019,4,2019 Q4,1.03,Republic of Ireland,False,383.0,113935.53,-5.367093982202431,6.5789898321301,-6.397093982202431,5.5489898321301
Donegal,2020,1,2020 Q1,1.03,Republic of Ireland,False,252.0,132387.39,16.195000804402284,17.67022232279858,15.165000804402284,16.64022232279858
Donegal,2020,2,2020 Q2,-0.3,Republic of Ireland,False,178.0,108376.05,-18.137180587969905,-6.633557904552556,-17.837180587969904,-6.333557904552556
Donegal,2020,3,2020 Q3,-0.93,Republic of Ireland,False,257.0,127725.95,17.854406024209226,6.086993428510934,18.784406024209225,7.016993428510934
Donegal,2020,4,2020 Q4,-1.13,Republic of Ireland,False,390.0,134757.51,5.505192954133453,18.27522986025518,6.635192954133453,19.40522986025518
Donegal,2021,1,2021 Q1,-0.23,Republic of Ireland,False,290.0,135138.01,0.282359031418733,2.0777054370510584,0.512359031418733,2.3077054370510584
Donegal,2021,2,2021 Q2,1.4,Republic of Ireland,False,350.0,132546.23,-1.9178763990974843,22.30214147867542,-3.3178763990974844,20.90214147867542
Donegal,2021,3,2021 Q3,2.93,Republic of Ireland,False,323.0,146927.34,10.849882339165728,15.033272408621734,7.919882339165728,12.103272408621734
Donegal,2021,4,2021 Q4,5.27,Republic of Ireland,False,395.0,144268.75,-1.8094590155923296,7.058040772644136,-7.079459015592329,1.7880407726441367
Donegal,2022,1,2022 Q1,5.77,Republic of Ireland,False,270.0,155237.07,7.60269982238011,14.872987992053456,1.8326998223801103,9.102987992053457
Donegal,2022,2,2022 Q2,7.97,Republic of Ireland,False,325.0,159297.05,2.61534181236478,20.182256409706987,-5.35465818763522,12.212256409706988
Donegal,2022,3,2022 Q3,8.7,Republic of Ireland,False,356.0,165859.17,4.1194234293729926,12.885164871289456,-4.580576570627007,4.185164871289457
Donegal,2022,4,2022 Q4,8.8,Republic of Ireland,False,325.0,176442.29,6.380786784354453,22.30111510635533,-2.419213215645548,13.501115106355329
Donegal,2023,1,2023 Q1,7.97,Republic of Ireland,False,256.0,168251.36,-4.642271419170552,8.383493710619483,-12.61227141917055,0.4134937106194831
Donegal,2023,2,2023 Q2,6.63,Republic of Ireland,False,299.0,162190.43,-3.6023066916071267,1.816342487196088,-10.232306691607128,-4.813657512803912
Donegal,2023,3,2023 Q3,6.23,Republic of Ireland,False,305.0,173458.02,6.947136153470956,4.581507311293054,0.7171361534709559,-1.6484926887069469
Donegal,2023,4,2023 Q4,4.5,Republic of Ireland,False,323.0,172729.33,-0.4200958825657075,-2.104348112915577,-4.920095882565708,-6.604348112915577
Donegal,2024,1,2024 Q1,3.47,Republic of Ireland,False,258.0,168487.97,-2.455494964288918,0.1406288781261588,-5.925494964288918,-3.3293711218738413
Donegal,2024,2,2024 Q2,2.47,Republic of Ireland,False,299.0,173545.79,3.0018879092673645,7.001251553497956,0.5318879092673643,4.531251553497956
Donegal,2024,3,2024 Q3,1.53,Republic of Ireland,False,285.0,187777.22,8.200389073108605,8.255138620860558,6.670389073108605,6.725138620860558
Donegal,2024,4,2024 Q4,1.03,Republic of Ireland,False,345.0,189055.2,0.6805830867024243,9.451706898880484,-0.3494169132975757,8.421706898880485
Donegal,2025,1,2025 Q1,1.9,Republic of Ireland,False,202.0,182686.83,-3.3685241135922306,8.427224804239719,-5.26852411359223,6.527224804239719
Donegal,2025,2,2025 Q2,1.9,Republic of Ireland,False,306.0,187665.36,2.7251718145199666,8.135933461710575,0.8251718145199667,6.235933461710575
Donegal,2025,3,2025 Q3,2.13,Republic of Ireland,False,295.0,184373.37,-1.7541809527341634,-1.812706567921285,-3.8841809527341633,-3.942706567921285
Donegal,2025,4,2025 Q4,3.05,Republic of Ireland,False,121.0,210614.32,14.232505486014604,11.403611220426612,11.182505486014602,8.353611220426611
Dublin,2010,1,2010 Q1,-3.37,Republic of Ireland,False,964.0,337164.27,,,,
Dublin,2010,2,2010 Q2,-1.33,Republic of Ireland,False,1273.0,316153.25,-6.2316864120863125,,-4.901686412086312,
Dublin,2010,3,2010 Q3,0.2,Republic of Ireland,False,1447.0,318730.26,0.815114189083932,,0.615114189083932,
Dublin,2010,4,2010 Q4,0.93,Republic of Ireland,False,1153.0,302575.21,-5.068564873633264,,-5.998564873633264,
Dublin,2011,1,2011 Q1,2.27,Republic of Ireland,False,785.0,304903.63,0.769534291986429,-9.568226194311755,-1.500465708013571,-11.838226194311757
Dublin,2011,2,2011 Q2,2.87,Republic of Ireland,False,917.0,296196.68,-2.855639993528447,-6.312308983064385,-5.725639993528447,-9.182308983064384
Dublin,2011,3,2011 Q3,2.43,Republic of Ireland,False,1305.0,299385.37,1.076544814749436,-6.069360969993875,-1.353455185250564,-8.499360969993875
Dublin,2011,4,2011 Q4,2.7,Republic of Ireland,False,1445.0,265833.15,-11.207033930883114,-12.14311641723722,-13.907033930883111,-14.84311641723722
Dublin,2012,1,2012 Q1,2.13,Republic of Ireland,False,1048.0,258389.68,-2.8000533417295914,-15.255295583066696,-4.930053341729591,-17.385295583066696
Dublin,2012,2,2012 Q2,1.8,Republic of Ireland,False,1520.0,235679.0,-8.789313876622318,-20.43158620143885,-10.589313876622318,-22.23158620143885
Dublin,2012,3,2012 Q3,1.77,Republic of Ireland,False,1755.0,267010.93,13.294324059419791,-10.813634614142977,11.524324059419794,-12.583634614142976
Dublin,2012,4,2012 Q4,1.07,Republic of Ireland,False,2409.0,256665.55,-3.874515548857871,-3.4486293376127186,-4.944515548857871,-4.518629337612719
Dublin,2013,1,2013 Q1,0.97,Republic of Ireland,False,1162.0,253282.59,-1.3180420979753582,-1.9765069564697813,-2.2880420979753584,-2.946506956469781
Dublin,2013,2,2013 Q2,0.53,Republic of Ireland,False,1586.0,271210.22,7.078113817455822,15.076107756736912,6.548113817455822,14.546107756736912
Dublin,2013,3,2013 Q3,0.3,Republic of Ireland,False,2214.0,287749.16,6.098199396763149,7.766809396154684,5.798199396763149,7.466809396154684
Dublin,2013,4,2013 Q4,0.23,Republic of Ireland,False,2846.0,296025.69,2.876300316567404,15.335186198537354,2.646300316567404,15.105186198537352
Dublin,2014,1,2014 Q1,0.07,Republic of Ireland,False,1696.0,273269.56,-7.687214579248169,7.891174043979898,-7.75721457924817,7.821174043979898
Dublin,2014,2,2014 Q2,0.37,Republic of Ireland,False,2309.0,298013.33,9.054711399249893,9.882780228562194,8.684711399249894,9.512780228562194
Dublin,2014,3,2014 Q3,0.37,Republic of Ireland,False,3050.0,328219.81,10.135949287905998,14.064558867869504,9.765949287906,13.694558867869503
Dublin,2014,4,2014 Q4,-0.03,Republic of Ireland,False,3917.0,296471.13,-9.672993229750515,0.1504734268164442,-9.642993229750516,0.1804734268164442
Dublin,2015,1,2015 Q1,-0.6,Republic of Ireland,False,2729.0,300909.16,1.496951827990789,10.114408644709629,2.096951827990789,10.714408644709629
Dublin,2015,2,2015 Q2,-0.43,Republic of Ireland,False,2744.0,298611.32,-0.7636324530632344,0.2006588094566108,-0.3336324530632343,0.6306588094566108
Dublin,2015,3,2015 Q3,-0.17,Republic of Ireland,False,2953.0,343551.18,15.04961700715164,4.671067843223731,15.21961700715164,4.841067843223731
Dublin,2015,4,2015 Q4,-0.07,Republic of Ireland,False,3030.0,321974.69,-6.280429600038051,8.602375550024032,-6.210429600038051,8.672375550024032
Dublin,2016,1,2016 Q1,-0.13,Republic of Ireland,False,2522.0,316629.83,-1.6600248920186855,5.224390643342347,-1.5300248920186856,5.354390643342347
Dublin,2016,2,2016 Q2,0.17,Republic of Ireland,False,2587.0,336012.62,6.121593155010063,12.525077749899104,5.951593155010063,12.355077749899104
Dublin,2016,3,2016 Q3,0.13,Republic of Ireland,False,3027.0,366826.12,9.170340090202568,6.774810087975824,9.040340090202566,6.6448100879758245
Dublin,2016,4,2016 Q4,-0.07,Republic of Ireland,False,3415.0,342990.56,-6.497781564736993,6.527180754487261,-6.427781564736993,6.597180754487261
Dublin,2017,1,2017 Q1,0.57,Republic of Ireland,False,2490.0,368068.27,7.311486940048728,16.245607686426755,6.741486940048728,15.675607686426757
Dublin,2017,2,2017 Q2,0.23,Republic of Ireland,False,2635.0,368553.8,0.1319130279825442,9.684511254368957,-0.0980869720174557,9.454511254368954
Dublin,2017,3,2017 Q3,0.2,Republic of Ireland,False,3224.0,396511.56,7.585801584463381,8.09250987906751,7.385801584463381,7.89250987906751
Dublin,2017,4,2017 Q4,0.47,Republic of Ireland,False,3552.0,389775.14,-1.698921463979508,13.640194645590253,-2.168921463979508,13.170194645590252
Dublin,2018,1,2018 Q1,0.23,Republic of Ireland,False,2629.0,377332.79,-3.192186654079588,2.51706565197809,-3.4221866540795878,2.28706565197809
Dublin,2018,2,2018 Q2,0.17,Republic of Ireland,False,2645.0,387514.11,2.698233567244457,5.144516214457706,2.528233567244457,4.974516214457706
Dublin,2018,3,2018 Q3,0.77,Republic of Ireland,False,3134.0,412757.82,6.51426860301938,4.097297945109091,5.74426860301938,3.3272979451090907
Dublin,2018,4,2018 Q4,0.73,Republic of Ireland,False,3441.0,391885.38,-5.056824847073759,0.5413993309065335,-5.78682484707376,-0.1886006690934665
Dublin,2019,1,2019 Q1,0.83,Republic of Ireland,False,2474.0,384443.72,-1.8989378986274064,1.8845247983881876,-2.7289378986274064,1.0545247983881874
Dublin,2019,2,2019 Q2,1.17,Republic of Ireland,False,2987.0,373365.96,-2.8815036957815177,-3.651002540268778,-4.051503695781518,-4.821002540268777
Dublin,2019,3,2019 Q3,0.7,Republic of Ireland,False,3368.0,404794.35,8.41758311336147,-1.9293323140431415,7.71758311336147,-2.629332314043141
Dublin,2019,4,2019 Q4,1.03,Republic of Ireland,False,3479.0,391323.2,-3.327899710062643,-0.143455211317145,-4.357899710062643,-1.173455211317145
Dublin,2020,1,2020 Q1,1.03,Republic of Ireland,False,2556.0,399922.5,2.1974930185585606,4.02627984142907,1.1674930185585606,2.99627984142907
Dublin,2020,2,2020 Q2,-0.3,Republic of Ireland,False,1598.0,382812.29,-4.278381436403311,2.5300458563496164,-3.978381436403312,2.8300458563496163
Dublin,2020,3,2020 Q3,-0.93,Republic of Ireland,False,2181.0,391910.56,2.376692242560985,-3.1827988705870003,3.306692242560985,-2.252798870587
Dublin,2020,4,2020 Q4,-1.13,Republic of Ireland,False,3775.0,403984.91,3.080894273428103,3.23561444861944,4.210894273428103,4.365614448619439
Dublin,2021,1,2021 Q1,-0.23,Republic of Ireland,False,2815.0,409392.8,1.3386366337297062,2.3680338065500184,1.5686366337297062,2.5980338065500184
Dublin,2021,2,2021 Q2,1.4,Republic of Ireland,False,2736.0,423678.79,3.489555751835405,10.675336468429483,2.089555751835405,9.275336468429485
Dublin,2021,3,2021 Q3,2.93,Republic of Ireland,False,3434.0,452522.45,6.807907471601316,15.465745551740184,3.8779074716013153,12.535745551740185
Dublin,2021,4,2021 Q4,5.27,Republic of Ireland,False,3794.0,445058.85,-1.6493325358775124,10.167196591575657,-6.919332535877512,4.897196591575657
Dublin,2022,1,2022 Q1,5.77,Republic of Ireland,False,2894.0,445963.43,0.2032495253155852,8.932895253653705,-5.566750474684414,3.162895253653705
Dublin,2022,2,2022 Q2,7.97,Republic of Ireland,False,3189.0,445741.77,-0.0497036270440287,5.207478051945924,-8.019703627044029,-2.762521948054076
Dublin,2022,3,2022 Q3,8.7,Republic of Ireland,False,3711.0,488767.5,9.652613440288537,8.009558420803199,0.9526134402885376,-0.6904415791968006
Dublin,2022,4,2022 Q4,8.8,Republic of Ireland,False,3622.0,474692.73,-2.879645230094064,6.658418319285198,-11.679645230094064,-2.141581680714803
Dublin,2023,1,2023 Q1,7.97,Republic of Ireland,False,2898.0,470705.91,-0.8398738274335904,5.548096174612338,-8.80987382743359,-2.4219038253876617
Dublin,2023,2,2023 Q2,6.63,Republic of Ireland,False,3285.0,451936.23,-3.9875598757619146,1.3896969987802432,-10.617559875761916,-5.240303001219757
Dublin,2023,3,2023 Q3,6.23,Republic of Ireland,False,3761.0,469650.31,3.919597240522199,-3.911305477553229,-2.3104027594778014,-10.141305477553228
Dublin,2023,4,2023 Q4,4.5,Republic of Ireland,False,3726.0,482698.07,2.7781861785633577,1.686425658973123,-1.7218138214366423,-2.813574341026877
Dublin,2024,1,2024 Q1,3.47,Republic of Ireland,False,2764.0,485791.22,0.6408043023664822,3.20482697997142,-2.829195697633518,-0.26517302002858
Dublin,2024,2,2024 Q2,2.47,Republic of Ireland,False,3146.0,481648.31,-0.8528169776308325,6.574396569179686,-3.3228169776308327,4.104396569179686
Dublin,2024,3,2024 Q3,1.53,Republic of Ireland,False,3517.0,532958.69,10.6530800450644,13.479897415589903,9.1230800450644,11.949897415589904
Dublin,2024,4,2024 Q4,1.03,Republic of Ireland,False,3759.0,530002.71,-0.5546358574245236,9.80004747066836,-1.5846358574245236,8.770047470668361
Dublin,2025,1,2025 Q1,1.9,Republic of Ireland,False,2845.0,524846.16,-0.972928987476296,8.039449539660271,-2.872928987476296,6.139449539660271
Dublin,2025,2,2025 Q2,1.9,Republic of Ireland,False,3075.0,534031.92,1.750181424591157,10.87590445401958,-0.1498185754088425,8.97590445401958
Dublin,2025,3,2025 Q3,2.13,Republic of Ireland,False,3643.0,546410.86,2.318014998054796,2.5240549131490875,0.188014998054796,0.3940549131490876
Dublin,2025,4,2025 Q4,3.05,Republic of Ireland,False,1395.0,548900.94,0.455715686177971,3.565685541494678,-2.594284313822029,0.5156855414946788
Fermanagh and Omagh,2010,1,2010 Q1,3.28,Northern Ireland,True,80.0,135555.93,,,,
Fermanagh and Omagh,2010,2,2010 Q2,3.46,Northern Ireland,True,95.0,137293.06,1.281485804420357,,-2.178514195579643,
